Sample,mRNAsi
TCGA-B0-5690-01A-11R-1541-07,0.13343583050591842
TCGA-B0-5690-11A-01R-1541-07,0.25179554894272305
TCGA-B0-5691-01A-11R-1541-07,0.14411709626365127
TCGA-B0-5691-11A-01R-1541-07,0.20434422180622028
TCGA-B0-5692-01A-11R-1541-07,0.2611289302478355
TCGA-B0-5693-01A-11R-1541-07,0.21256479110168472
TCGA-B0-5694-01A-11R-1541-07,0.17307155015657774
TCGA-B0-5694-11A-01R-1541-07,0.16883333809413195
TCGA-B0-5695-01A-11R-1541-07,0.18095279005915435
TCGA-B0-5696-01A-11R-1541-07,0.22048117204985956
TCGA-B0-5696-11A-01R-1541-07,0.25018932479591593
TCGA-B0-5697-01A-11R-1541-07,0.213762027428489
TCGA-B0-5697-11A-01R-1541-07,0.25365715022886165
TCGA-B0-5698-01A-11R-1672-07,0.2456010144528832
TCGA-B0-5699-01A-11R-1541-07,0.22046298521570384
TCGA-B0-5699-11A-01R-1541-07,0.22198017537591824
TCGA-B0-5700-01A-11R-1541-07,0.2305212782867402
TCGA-B0-5701-01A-11R-1541-07,0.27763266719065144
TCGA-B0-5701-11A-01R-1541-07,0.14279011177760303
TCGA-B0-5702-01A-11R-1541-07,0.29840636218147487
TCGA-B0-5703-01A-11R-1541-07,0.2285098988246894
TCGA-B0-5703-11A-01R-1541-07,0.2045272899513533
TCGA-B0-5705-01A-11R-1541-07,0.24791108277201326
TCGA-B0-5705-11A-01R-1541-07,0.2216384977138909
TCGA-B0-5706-01A-11R-1541-07,0.18175159817274028
TCGA-B0-5706-11A-01R-1541-07,0.22532735158106088
TCGA-B0-5707-01A-11R-1541-07,0.23761165002488352
TCGA-B0-5709-01A-11R-1541-07,0.15794745002475094
TCGA-B0-5709-11A-01R-1541-07,0.21702297695143852
TCGA-B0-5710-01A-11R-1672-07,0.15745703136829434
TCGA-B0-5711-01A-11R-1672-07,0.18805272624885191
TCGA-B0-5711-11A-01R-1672-07,0.25533318972380836
TCGA-B0-5712-01A-11R-1672-07,0.24963602937438825
TCGA-B0-5712-11A-01R-1672-07,0.09432382583298322
TCGA-B0-5713-01A-11R-1672-07,0.21339286682833208
TCGA-B0-5812-01A-11R-1672-07,0.16692087190810487
TCGA-B2-3923-01A-02R-1325-07,0.37195306033912495
TCGA-B2-3924-01A-02R-1325-07,0.28416610996384467
TCGA-B2-4098-01A-02R-1325-07,0.2771587555707706
TCGA-B2-4099-01A-02R-1188-07,0.23074605921566446
TCGA-B2-4101-01A-02R-1277-07,0.16094247999756098
TCGA-B2-4102-01A-02R-1325-07,0.20110350455922701
TCGA-B2-5633-01A-01R-1541-07,0.17825470808688698
TCGA-B2-5635-01A-01R-1541-07,0.2006980690714719
TCGA-B2-5636-01A-02R-1541-07,0.15201910739244165
TCGA-B2-5636-11A-01R-1541-07,0.21348227213097448
TCGA-B2-5639-01A-01R-1541-07,0.2565651055199158
TCGA-B2-5641-01A-01R-1541-07,0.259943505408176
TCGA-B2-5641-11A-01R-1541-07,0.2505208142517211
TCGA-B2-A4SR-01A-11R-A266-07,0.15154432166361206
TCGA-B4-5377-01A-01R-1503-07,0.23909007163608034
TCGA-B4-5378-01A-01R-1503-07,0.16555346522362135
TCGA-B4-5832-01A-11R-1672-07,0.35133808873985606
TCGA-B4-5834-01A-11R-1672-07,0.16897222532651107
TCGA-B4-5835-01A-11R-1672-07,0.40676554327556425
TCGA-B4-5836-01A-11R-1672-07,0.19926588465478848
TCGA-B4-5838-01A-11R-1672-07,0.27064784468439557
TCGA-B4-5843-01A-11R-1672-07,0.2185895177173207
TCGA-B4-5844-01A-11R-1672-07,0.17574147739414306
TCGA-B8-4143-01A-01R-1188-07,0.2249161870047804
TCGA-B8-4146-01B-11R-1672-07,0.39367160819569835
TCGA-B8-4148-01A-02R-1325-07,0.23921834795119112
TCGA-B8-4151-01A-01R-1188-07,0.23761050252292737
TCGA-B8-4153-01B-11R-1672-07,0.16641361853258424
TCGA-B8-4154-01A-01R-1188-07,0.23578422093183024
TCGA-B8-4619-01A-02R-1325-07,0.2729715339423046
TCGA-B8-4619-11A-01R-1758-07,0.2575832124624239
TCGA-B8-4620-01A-02R-1325-07,0.15603362415792646
TCGA-B8-4620-11A-01R-1758-07,0.14560986266157888
TCGA-B8-4621-01A-01R-1503-07,0.22854479115901516
TCGA-B8-4622-01A-02R-1277-07,0.15758202614049724
TCGA-B8-4622-11A-01R-1758-07,0.22188229877736362
TCGA-B8-5158-01A-01R-1420-07,0.2613322984427661
TCGA-B8-5159-01A-01R-1420-07,0.26120495688606366
TCGA-B8-5162-01A-01R-1420-07,0.2073982127696857
TCGA-B8-5163-01A-01R-1420-07,0.1919834566108531
TCGA-B8-5164-01A-01R-1420-07,0.2781026603641566
TCGA-B8-5165-01A-01R-1420-07,0.18621809714910612
TCGA-B8-5545-01A-01R-1672-07,0.14802694153201043
TCGA-B8-5546-01A-01R-1541-07,0.2992355699862115
TCGA-B8-5549-01A-01R-1541-07,0.20212812131935085
TCGA-B8-5549-11A-01R-1541-07,0.25086062820108557
TCGA-B8-5550-01A-01R-1541-07,0.217312946858651
TCGA-B8-5551-01A-01R-1541-07,0.2976123773852487
TCGA-B8-5552-01B-11R-1672-07,0.1389595453573182
TCGA-B8-5552-11A-01R-1672-07,0.2309693420382676
TCGA-B8-5553-01A-01R-1541-07,0.20179544267938074
TCGA-B8-A54D-01A-21R-A266-07,0.24344067083856505
TCGA-B8-A54E-01A-11R-A266-07,0.36640669569509565
TCGA-B8-A54F-01A-11R-A266-07,0.11527777606679072
TCGA-B8-A54G-01A-11R-A266-07,0.27351978790963327
TCGA-B8-A54H-01A-11R-A33J-07,0.19196507469204221
TCGA-B8-A54I-01A-21R-A33J-07,0.2053267611581988
TCGA-B8-A54J-01A-11R-A33J-07,0.14703384147389637
TCGA-B8-A54K-01A-11R-A33J-07,0.14762109082090344
TCGA-B8-A7U6-01A-12R-A37O-07,0.16317491522036098
TCGA-B8-A8YJ-01A-13R-A39I-07,0.07716916075163792
TCGA-BP-4158-01A-02R-1289-07,0.1749853747325494
TCGA-BP-4159-01A-02R-1289-07,0.17541320818846415
TCGA-BP-4160-01A-02R-1289-07,0.24502927296043875
TCGA-BP-4161-01A-02R-1325-07,0.22663289478982204
TCGA-BP-4162-01A-02R-1325-07,0.21250097538321458
TCGA-BP-4163-01A-02R-1325-07,0.19931940688531732
TCGA-BP-4164-01A-02R-1325-07,0.24457684984425365
TCGA-BP-4165-01A-02R-1289-07,0.1472585624475135
TCGA-BP-4166-01A-02R-1289-07,0.1775975150045861
TCGA-BP-4167-01A-02R-1325-07,0.1511626722221491
TCGA-BP-4169-01A-02R-1289-07,0.14283103894809923
TCGA-BP-4170-01A-02R-1289-07,0.2012623273994111
TCGA-BP-4173-01A-02R-1289-07,0.1827816335420633
TCGA-BP-4174-01A-02R-1289-07,0.253193345241903
TCGA-BP-4176-01A-02R-1289-07,0.20192742475585426
TCGA-BP-4177-01A-02R-1420-07,0.17870292646185212
TCGA-BP-4325-01A-02R-1289-07,0.2507127750032306
TCGA-BP-4326-01A-01R-1289-07,0.13004217362799222
TCGA-BP-4327-01A-01R-1289-07,0.1674575717402594
TCGA-BP-4329-01A-02R-1289-07,0.1718876585389195
TCGA-BP-4330-01A-01R-1289-07,0.18635380536050705
TCGA-BP-4331-01A-01R-1289-07,0.18786434390573767
TCGA-BP-4332-01A-01R-1289-07,0.15456882364526023
TCGA-BP-4334-01A-01R-1289-07,0.31312269349441246
TCGA-BP-4335-01A-01R-1289-07,0.1390812021176156
TCGA-BP-4337-01A-01R-1289-07,0.13825480448002095
TCGA-BP-4338-01A-01R-1289-07,0.2988387739197889
TCGA-BP-4340-01A-01R-1289-07,0.21932159999229892
TCGA-BP-4341-01A-01R-1289-07,0.1407415475837253
TCGA-BP-4342-01A-01R-1289-07,0.1319243219018423
TCGA-BP-4343-01A-02R-1289-07,0.22936204340587493
TCGA-BP-4344-01A-01R-1289-07,0.11656587653282195
TCGA-BP-4345-01A-01R-1289-07,0.10387964535287325
TCGA-BP-4346-01A-01R-1289-07,0.20864744615246342
TCGA-BP-4347-01A-01R-1289-07,0.21631428493889485
TCGA-BP-4349-01A-01R-1289-07,0.12958096939068897
TCGA-BP-4351-01A-01R-1289-07,0.12855576021691983
TCGA-BP-4352-01A-01R-1289-07,0.21708722415607404
TCGA-BP-4353-01A-02R-1289-07,0.19601560083438757
TCGA-BP-4354-01A-02R-1289-07,0.21890771704502504
TCGA-BP-4355-01A-01R-1289-07,0.08003847848449813
TCGA-BP-4756-01A-01R-1289-07,0.2864471930808957
TCGA-BP-4758-01A-01R-1289-07,0.1939129640531118
TCGA-BP-4759-01A-01R-1289-07,0.191804608913619
TCGA-BP-4760-01A-02R-1420-07,0.16870744082679556
TCGA-BP-4761-01A-01R-1289-07,0.25196213103517184
TCGA-BP-4762-01A-02R-1289-07,0.14450208922032223
TCGA-BP-4763-01A-01R-1289-07,0.203890093724942
TCGA-BP-4765-01A-01R-1289-07,0.16085307829971604
TCGA-BP-4766-01A-01R-1289-07,0.20826796029127104
TCGA-BP-4768-01A-01R-1289-07,0.20961938412185216
TCGA-BP-4769-01A-01R-1289-07,0.10822731651981224
TCGA-BP-4770-01A-01R-1503-07,0.15039079085275092
TCGA-BP-4771-01A-01R-1289-07,0.1937715479237596
TCGA-BP-4774-01A-01R-1289-07,0.14733092966748224
TCGA-BP-4775-01A-01R-1289-07,0.23519256042443332
TCGA-BP-4776-01A-01R-1289-07,0.14787301643441564
TCGA-BP-4777-01A-01R-1289-07,0.2399251192374039
TCGA-BP-4781-01A-01R-1305-07,0.18870971362531497
TCGA-BP-4782-01A-02R-1420-07,0.17292542797171995
TCGA-BP-4784-01A-01R-1305-07,0.159827080838054
TCGA-BP-4787-01A-01R-1305-07,0.17820456369056623
TCGA-BP-4789-01A-01R-1305-07,0.16231316390464287
TCGA-BP-4790-01A-01R-1305-07,0.15126676327595762
TCGA-BP-4795-01A-02R-1420-07,0.10384805465319845
TCGA-BP-4797-01A-01R-1305-07,0.23218314949554464
TCGA-BP-4798-01A-01R-1305-07,0.19610296861804874
TCGA-BP-4799-01A-01R-1305-07,0.20432518689666257
TCGA-BP-4801-01A-02R-1420-07,0.17418006454723245
TCGA-BP-4803-01A-01R-1305-07,0.17830199897044882
TCGA-BP-4804-01A-02R-1305-07,0.12988452467250236
TCGA-BP-4807-01A-01R-1305-07,0.17507531414608699
TCGA-BP-4959-01A-01R-1334-07,0.27111149680600877
TCGA-BP-4960-01A-01R-1334-07,0.13958479375427224
TCGA-BP-4961-01A-01R-1334-07,0.17273292216011027
TCGA-BP-4962-01A-01R-1334-07,0.2140650254862502
TCGA-BP-4963-01A-01R-1334-07,0.20474283341688454
TCGA-BP-4964-01A-01R-1334-07,0.18261287938172216
TCGA-BP-4965-01A-01R-1334-07,0.1906868335825225
TCGA-BP-4967-01A-01R-1334-07,0.20275649781992985
TCGA-BP-4968-01A-01R-1334-07,0.19896931624895822
TCGA-BP-4969-01A-01R-1334-07,0.20298972065450038
TCGA-BP-4970-01A-01R-1334-07,0.1562675462582999
TCGA-BP-4971-01A-01R-1334-07,0.08699952139372419
TCGA-BP-4972-01A-01R-1334-07,0.15998308983993806
TCGA-BP-4973-01A-01R-1334-07,0.2027792544537443
TCGA-BP-4974-01A-01R-1334-07,0.1337740531701017
TCGA-BP-4975-01A-01R-1334-07,0.1912900243580878
TCGA-BP-4976-01A-01R-1334-07,0.24063945666565703
TCGA-BP-4977-01A-01R-1334-07,0.186171572816859
TCGA-BP-4981-01A-01R-1334-07,0.19486650032618616
TCGA-BP-4982-01A-01R-1334-07,0.13428281709174278
TCGA-BP-4983-01A-01R-1334-07,0.3227847219001258
TCGA-BP-4985-01A-01R-1334-07,0.185532365128616
TCGA-BP-4986-01A-01R-1334-07,0.14059465806063554
TCGA-BP-4987-01A-01R-1334-07,0.1915904881307928
TCGA-BP-4988-01A-01R-1334-07,0.17077237703071718
TCGA-BP-4989-01A-01R-1334-07,0.2148467965526409
TCGA-BP-4991-01A-01R-1334-07,0.15195644956740087
TCGA-BP-4992-01A-01R-1334-07,0.23492866267483448
TCGA-BP-4993-01A-02R-1420-07,0.1436867386382604
TCGA-BP-4994-01A-01R-1334-07,0.25515611920733294
TCGA-BP-4995-01A-01R-1334-07,0.2355001540164985
TCGA-BP-4998-01A-01R-1334-07,0.14521579747641603
TCGA-BP-4999-01A-01R-1334-07,0.13482917812471995
TCGA-BP-5000-01A-01R-1334-07,0.13956421912768843
TCGA-BP-5001-01A-01R-1334-07,0.17013909905674166
TCGA-BP-5004-01A-01R-1334-07,0.22449463212108892
TCGA-BP-5006-01A-01R-1334-07,0.20294349785697913
TCGA-BP-5007-01A-01R-1334-07,0.168088867391847
TCGA-BP-5008-01A-01R-1334-07,0.14730402452768313
TCGA-BP-5009-01A-01R-1334-07,0.16990632688369658
TCGA-BP-5010-01A-02R-1420-07,0.07774419947835096
TCGA-BP-5168-01A-01R-1420-07,0.2028495445068067
TCGA-BP-5169-01A-01R-1426-07,0.25128955117071167
TCGA-BP-5170-01A-01R-1426-07,0.17120517706907218
TCGA-BP-5173-01A-01R-1426-07,0.25165347933125304
TCGA-BP-5174-01A-01R-1426-07,0.2418099551276362
TCGA-BP-5175-01A-01R-1426-07,0.21557608974355982
TCGA-BP-5176-01A-01R-1426-07,0.20543658338016826
TCGA-BP-5177-01A-01R-1426-07,0.11366876141179227
TCGA-BP-5178-01A-01R-1426-07,0.21977739879427058
TCGA-BP-5180-01A-01R-1426-07,0.23503307979734225
TCGA-BP-5181-01A-01R-1426-07,0.1879389416920215
TCGA-BP-5182-01A-01R-1426-07,0.16207634705546017
TCGA-BP-5183-01A-01R-1426-07,0.2653389712862056
TCGA-BP-5184-01A-01R-1426-07,0.16657856529368917
TCGA-BP-5185-01A-01R-1426-07,0.2279090000489707
TCGA-BP-5186-01A-01R-1426-07,0.16082336105627962
TCGA-BP-5187-01A-01R-1426-07,0.1698735847632031
TCGA-BP-5189-01A-02R-1426-07,0.18943375064374865
TCGA-BP-5190-01A-01R-1426-07,0.2392478383887422
TCGA-BP-5191-01A-01R-1426-07,0.24999633848897873
TCGA-BP-5192-01A-01R-1426-07,0.21257261131017852
TCGA-BP-5194-01A-02R-1426-07,0.19326806885978465
TCGA-BP-5195-01A-02R-1426-07,0.16139353049279223
TCGA-BP-5196-01A-01R-1426-07,0.1450253243858845
TCGA-BP-5198-01A-01R-1426-07,0.17542982244756916
TCGA-BP-5199-01A-01R-1426-07,0.11666331728957256
TCGA-BP-5200-01A-01R-1426-07,0.18559607596494965
TCGA-BP-5201-01A-01R-1426-07,0.21965670823788724
TCGA-BP-5202-01A-02R-1426-07,0.24418935435948189
TCGA-CJ-4634-01A-02R-1325-07,0.15838725686959346
TCGA-CJ-4635-01A-02R-1305-07,0.20831332653886336
TCGA-CJ-4636-01A-02R-1325-07,0.17635727715119168
TCGA-CJ-4637-01A-02R-1325-07,0.23903556551572575
TCGA-CJ-4638-01A-02R-1325-07,0.2344666815431741
TCGA-CJ-4639-01A-02R-1325-07,0.19162529919714125
TCGA-CJ-4640-01A-02R-1325-07,0.2369016534712065
TCGA-CJ-4641-01A-02R-1325-07,0.21117769808362954
TCGA-CJ-4642-01B-01R-1305-07,0.2287236172489087
TCGA-CJ-4643-01A-02R-1325-07,0.14686176003921042
TCGA-CJ-4644-01A-02R-1325-07,0.2521327456735467
TCGA-CJ-4868-01A-01R-1305-07,0.1417890425212577
TCGA-CJ-4869-01A-02R-1426-07,0.22764640275033096
TCGA-CJ-4870-01A-01R-1305-07,0.18374225306751044
TCGA-CJ-4871-01A-01R-1305-07,0.1839680247634122
TCGA-CJ-4872-01A-01R-1305-07,0.13020304743576264
TCGA-CJ-4873-01A-01R-1305-07,0.18023854287010568
TCGA-CJ-4874-01A-01R-1305-07,0.23827322344468846
TCGA-CJ-4875-01A-01R-1305-07,0.18549681504756485
TCGA-CJ-4876-01A-01R-1305-07,0.2332629475763304
TCGA-CJ-4878-01A-01R-1305-07,0.23520045996246886
TCGA-CJ-4881-01A-01R-1305-07,0.13222923524342467
TCGA-CJ-4882-01A-02R-1426-07,0.10705403282907555
TCGA-CJ-4884-01A-01R-1305-07,0.22308794568448348
TCGA-CJ-4885-01A-01R-1305-07,0.21704748365910623
TCGA-CJ-4886-01A-01R-1305-07,0.16034526968457313
TCGA-CJ-4887-01A-01R-1305-07,0.21610728081370095
TCGA-CJ-4888-01A-01R-1305-07,0.22742526434582955
TCGA-CJ-4889-01A-01R-1305-07,0.12521839482380992
TCGA-CJ-4890-01A-01R-1305-07,0.16304355871452914
TCGA-CJ-4891-01A-01R-1305-07,0.1899565181310182
TCGA-CJ-4892-01A-01R-1305-07,0.15942912562648345
TCGA-CJ-4893-01A-01R-1305-07,0.19913455719399067
TCGA-CJ-4894-01A-01R-1305-07,0.21773415357395468
TCGA-CJ-4895-01A-01R-1305-07,0.16702760354199953
TCGA-CJ-4897-01A-03R-1426-07,0.19594526268818763
TCGA-CJ-4899-01A-01R-1334-07,0.14114641931326416
TCGA-CJ-4900-01A-01R-1334-07,0.2131761441648336
TCGA-CJ-4901-01A-01R-1426-07,0.1979094832376511
TCGA-CJ-4902-01A-01R-1426-07,0.12267891344202701
TCGA-CJ-4903-01A-01R-1426-07,0.19231463234127244
TCGA-CJ-4904-01A-02R-1426-07,0.2205391867626375
TCGA-CJ-4905-01A-02R-1426-07,0.1522664062139077
TCGA-CJ-4907-01A-01R-1426-07,0.12181282225836516
TCGA-CJ-4908-01A-01R-1426-07,0.14121204333235665
TCGA-CJ-4912-01A-01R-1426-07,0.18003843902371996
TCGA-CJ-4916-01A-01R-1426-07,0.2132570096606824
TCGA-CJ-4918-01A-01R-1426-07,0.12173791675887957
TCGA-CJ-4920-01A-01R-1426-07,0.11818700514627274
TCGA-CJ-4923-01A-01R-1426-07,0.15224804341811218
TCGA-CJ-5671-01A-11R-1541-07,0.12573546747500583
TCGA-CJ-5672-01A-11R-1541-07,0.2323363608843725
TCGA-CJ-5672-11A-01R-1541-07,0.23907189704499174
TCGA-CJ-5675-01A-11R-1541-07,0.2710900753088806
TCGA-CJ-5676-01A-11R-1541-07,0.15300274739213046
TCGA-CJ-5676-11A-01R-1541-07,0.2006226758398128
TCGA-CJ-5677-01A-11R-1541-07,0.18519833733024177
TCGA-CJ-5677-11A-01R-1541-07,0.22051462487547502
TCGA-CJ-5678-01A-11R-1541-07,0.26843355001865776
TCGA-CJ-5678-11A-01R-1541-07,0.23488176547394832
TCGA-CJ-5679-01A-11R-1541-07,0.23174922138480894
TCGA-CJ-5679-11A-01R-1541-07,0.17934931940273785
TCGA-CJ-5680-01A-11R-1541-07,0.21524732178005182
TCGA-CJ-5680-11A-01R-1541-07,0.17567109490749097
TCGA-CJ-5681-01A-11R-1541-07,0.3298711980139456
TCGA-CJ-5681-11A-01R-1541-07,0.2788646494543235
TCGA-CJ-5682-01A-11R-1541-07,0.11660975700631175
TCGA-CJ-5683-01A-11R-1541-07,0.2091314749758688
TCGA-CJ-5684-01A-11R-1541-07,0.20708087651815707
TCGA-CJ-5686-01A-11R-1672-07,0.19459728870193713
TCGA-CJ-5689-01A-11R-1541-07,0.15422214518211344
TCGA-CJ-5689-11A-01R-1541-07,0.19532392010910654
TCGA-CJ-6027-01A-11R-1672-07,0.297781884402821
TCGA-CJ-6028-01A-11R-1672-07,0.25521296487743045
TCGA-CJ-6030-01A-11R-1672-07,0.22285856422698339
TCGA-CJ-6030-11A-01R-1672-07,0.2533143072664881
TCGA-CJ-6031-01A-11R-1672-07,0.15250077380829202
TCGA-CJ-6032-01A-11R-1672-07,0.2338243105617282
TCGA-CJ-6033-01A-11R-1672-07,0.1768517397436298
TCGA-CJ-6033-11A-01R-1858-07,0.2507896224121562
TCGA-CW-5580-01A-01R-1672-07,0.19406285155227204
TCGA-CW-5580-11A-02R-1672-07,0.23311827165671103
TCGA-CW-5581-01A-02R-1541-07,0.23626730594338993
TCGA-CW-5581-11A-01R-1541-07,0.24700763583202878
TCGA-CW-5583-01A-02R-1541-07,0.17216617316638605
TCGA-CW-5584-01A-01R-1541-07,0.1845691003271637
TCGA-CW-5584-11A-01R-1541-07,0.2154915073112988
TCGA-CW-5585-01A-01R-1541-07,0.18177814941142334
TCGA-CW-5585-11A-01R-1541-07,0.2277831875980449
TCGA-CW-5587-01A-01R-1541-07,0.2524112636824203
TCGA-CW-5587-11A-01R-1541-07,0.27126221772137965
TCGA-CW-5588-01A-01R-1541-07,0.18085258647508506
TCGA-CW-5589-01A-01R-1541-07,0.1765660114860512
TCGA-CW-5589-11A-01R-1541-07,0.24171086926011204
TCGA-CW-5590-01A-01R-1541-07,0.1907701772726301
TCGA-CW-5591-01A-01R-1541-07,0.1864927164063703
TCGA-CW-5591-11A-01R-1541-07,0.19930989805803936
TCGA-CW-6087-01A-11R-1672-07,0.33966185149153866
TCGA-CW-6087-11A-01R-1672-07,0.2995231618930589
TCGA-CW-6088-01A-11R-1672-07,0.18989488616013603
TCGA-CW-6088-11A-01R-1672-07,0.2902483583592704
TCGA-CW-6090-01A-11R-1672-07,0.19898539294369688
TCGA-CW-6090-11A-01R-1672-07,0.2798821856387185
TCGA-CW-6093-01A-11R-1672-07,0.2299036732793569
TCGA-CW-6097-01A-11R-1672-07,0.231208750462607
TCGA-CZ-4853-01A-01R-1426-07,0.23724695868563633
TCGA-CZ-4854-01A-01R-1305-07,0.17883228160908357
TCGA-CZ-4856-01A-02R-1426-07,0.1868826798991315
TCGA-CZ-4857-01A-01R-1305-07,0.19249414885953992
TCGA-CZ-4858-01A-01R-1305-07,0.2921731665419398
TCGA-CZ-4859-01A-02R-1426-07,0.2672726922690579
TCGA-CZ-4860-01A-01R-1305-07,0.3519981810138139
TCGA-CZ-4861-01A-01R-1305-07,0.25339441878493457
TCGA-CZ-4862-01A-01R-1305-07,0.2033000668948299
TCGA-CZ-4863-01A-01R-1503-07,0.220989652492937
TCGA-CZ-4863-11A-01R-1503-07,0.27205677975640175
TCGA-CZ-4864-01A-01R-1503-07,0.23149271230750643
TCGA-CZ-4864-11A-01R-1503-07,0.22948067396968336
TCGA-CZ-4865-01A-02R-1503-07,0.19147360681775366
TCGA-CZ-4865-11A-01R-1503-07,0.20838714783641243
TCGA-CZ-4866-01A-01R-1503-07,0.27675455801448756
TCGA-CZ-5451-01A-01R-1503-07,0.2196810063657937
TCGA-CZ-5451-11A-01R-1503-07,0.2421607908342343
TCGA-CZ-5452-01A-01R-1503-07,0.2738205220508444
TCGA-CZ-5452-11A-01R-1503-07,0.2440947921396783
TCGA-CZ-5453-01A-01R-1503-07,0.23014764099735435
TCGA-CZ-5453-11A-01R-1503-07,0.24430875067400318
TCGA-CZ-5454-01A-01R-1503-07,0.25915169379067937
TCGA-CZ-5454-11A-01R-1503-07,0.23329429685687458
TCGA-CZ-5455-01A-01R-1503-07,0.2477387807316077
TCGA-CZ-5455-11A-01R-1503-07,0.25274757824440836
TCGA-CZ-5456-01A-01R-1503-07,0.18358850537064555
TCGA-CZ-5456-11A-02R-1503-07,0.2485118366867467
TCGA-CZ-5457-01A-01R-1503-07,0.24156098616666885
TCGA-CZ-5457-11A-01R-1503-07,0.2595857508790201
TCGA-CZ-5458-01A-01R-1503-07,0.1938309995911901
TCGA-CZ-5458-11A-01R-1503-07,0.24496180450210556
TCGA-CZ-5459-01A-01R-1503-07,0.23547117312670435
TCGA-CZ-5460-01A-01R-1503-07,0.22750919056302407
TCGA-CZ-5461-01A-01R-1503-07,0.18968593668300962
TCGA-CZ-5461-11A-01R-1503-07,0.26702009220383255
TCGA-CZ-5462-01A-01R-1503-07,0.26341292582284587
TCGA-CZ-5462-11A-01R-1503-07,0.3010764055957521
TCGA-CZ-5463-01A-01R-1503-07,0.3071554918072299
TCGA-CZ-5463-11A-01R-1503-07,0.24490566297076993
TCGA-CZ-5464-01A-01R-1503-07,0.2137221377278021
TCGA-CZ-5465-01A-01R-1503-07,0.235957029677366
TCGA-CZ-5465-11A-01R-1503-07,0.2737873503913066
TCGA-CZ-5466-01A-01R-1503-07,0.21197766532223006
TCGA-CZ-5466-11A-01R-1503-07,0.22864484807133015
TCGA-CZ-5467-01A-01R-1503-07,0.2005011025254958
TCGA-CZ-5467-11A-01R-1503-07,0.24579116278714935
TCGA-CZ-5468-01A-01R-1503-07,0.22081573604439708
TCGA-CZ-5468-11A-01R-1503-07,0.2258295521369097
TCGA-CZ-5469-01A-01R-1503-07,0.20007618488694576
TCGA-CZ-5469-11A-01R-1503-07,0.2639825797341349
TCGA-CZ-5470-01A-01R-1503-07,0.24235099502974894
TCGA-CZ-5470-11A-01R-1503-07,0.21851941362198665
TCGA-CZ-5982-01A-11R-1672-07,0.25131299625547326
TCGA-CZ-5982-11A-01R-1672-07,0.28220520803550825
TCGA-CZ-5984-01A-11R-1672-07,0.2486526711523681
TCGA-CZ-5984-11A-01R-1672-07,0.19740938152572302
TCGA-CZ-5985-01A-11R-1672-07,0.24859248019904648
TCGA-CZ-5985-11A-01R-1672-07,0.2606820256839373
TCGA-CZ-5986-01A-11R-1672-07,0.2621297709811625
TCGA-CZ-5986-11A-01R-1672-07,0.23224815588965805
TCGA-CZ-5987-01A-11R-1672-07,0.22460923976009056
TCGA-CZ-5987-11A-01R-1672-07,0.1805831025556682
TCGA-CZ-5988-01A-11R-1672-07,0.19203786539660295
TCGA-CZ-5988-11A-01R-1672-07,0.2567790202846358
TCGA-CZ-5989-01A-11R-1672-07,0.38029654714259603
TCGA-CZ-5989-11A-01R-1672-07,0.19780501499898676
TCGA-DV-5565-01A-01R-1541-07,0.19258766312126172
TCGA-DV-5566-01A-01R-1541-07,0.22326881797354078
TCGA-DV-5567-01A-01R-1541-07,0.18373472995527537
TCGA-DV-5568-01A-01R-1541-07,0.1715824184938254
TCGA-DV-5569-01A-01R-1541-07,0.21408193596078323
TCGA-DV-5573-01A-01R-1541-07,0.2330192608329029
TCGA-DV-5574-01A-01R-1541-07,0.16429178061481642
TCGA-DV-5575-01A-01R-1541-07,0.19314531201429538
TCGA-DV-5576-01A-01R-1541-07,0.16484857013353216
TCGA-DV-A4VX-01A-11R-A266-07,0.2699100263531554
TCGA-DV-A4VZ-01A-11R-A266-07,0.17650199935414337
TCGA-DV-A4W0-01A-11R-A266-07,0.1971717739105118
TCGA-DV-A4W0-05A-11R-A266-07,0.20645759678908376
TCGA-EU-5904-01A-11R-1672-07,0.13561272620473466
TCGA-EU-5905-01A-11R-1672-07,0.18868684964786434
TCGA-EU-5906-01A-11R-1672-07,0.18877635544625013
TCGA-EU-5907-01A-11R-1672-07,0.2987541644196367
TCGA-G6-A5PC-01A-11R-A33J-07,0.30262133575451167
TCGA-G6-A8L6-01A-11R-A37O-07,0.1776566112394157
TCGA-G6-A8L7-01A-11R-A37O-07,0.33915847848813646
TCGA-G6-A8L8-01A-21R-A37O-07,0.16828878722505627
TCGA-GK-A6C7-01A-11R-A33J-07,0.14893674585898137
TCGA-MM-A563-01A-11R-A266-07,0.13428339376157186
TCGA-MM-A564-01A-11R-A266-07,0.1471216822915743
TCGA-MM-A84U-01A-11R-A37O-07,0.13968493327774
TCGA-MW-A4EC-01A-11R-A266-07,0.210153205106074
TCGA-T7-A92I-01A-11R-A37O-07,0.2940483510460593
TCGA-2V-A95S-01A-11R-A37K-07,0.4049279089537036
TCGA-2Y-A9GS-01A-12R-A38B-07,0.4465180488734539
TCGA-2Y-A9GT-01A-11R-A38B-07,0.3072527980876443
TCGA-2Y-A9GU-01A-11R-A38B-07,0.37973053765750936
TCGA-2Y-A9GV-01A-11R-A38B-07,0.3168430723493969
TCGA-2Y-A9GW-01A-11R-A38B-07,0.3278090219888084
